y1,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
1,22,291,160,1253,584,855,1025,12,4,1,1000,0.0639,0.22,1.86,0.0085,0.0014,0.025,0.253,0.0573,0.0018,0.0858,0.04,0.0033,0.0028,0.0015
1,22,281,301,1251,585,853,1016,12,4,3,1000,0.0639,0.22,1.86,0.0085,0.0014,0.025,0.253,0.0573,0.0018,0.0858,0.04,0.0033,0.0028,0.0015
0,19,286,329,1246,585,851,1017,12,4,1,1000,0.0639,0.22,1.86,0.0085,0.0014,0.025,0.253,0.0573,0.0018,0.0858,0.04,0.0033,0.0028,0.0015
1,22,286,337,1254,583,849,1020,12,4,3,1000,0.0639,0.22,1.86,0.0085,0.0014,0.025,0.253,0.0573,0.0018,0.0858,0.04,0.0033,0.0028,0.0015
1,25,316,131,1248,588,835,1028,12,3,1,1000,0.0639,0.22,1.86,0.0085,0.0014,0.025,0.253,0.0573,0.0018,0.0858,0.04,0.0033,0.0028,0.0015
0,21,284,335,1250,585,851,1017,12,4,1,1000,0.0639,0.22,1.86,0.0085,0.0014,0.025,0.253,0.0573,0.0018,0.0858,0.04,0.0033,0.0028,0.0015
1,24,281,238,1243,585,844,1010,12,4,3,1000,0.0639,0.22,1.86,0.0085,0.0014,0.025,0.253,0.0573,0.0018,0.0858,0.04,0.0033,0.0028,0.0015
0,16,305,541,1255,609,880,1042,12,9,2,1031,0.0697,0.108,1.821,0.0077,0.0013,0.029,0.16,0.0481,0.0156,0.1242,0.0444,0.0037,0.0027,0
0,20,254,538,1268,618,882,1082,12,9,2,1031,0.0735,0.109,1.91,0.0115,0.0012,0.032,0.149,0.0497,0.0146,0.1172,0.0425,0.0029,0.0022,0
0,19,252,511,1260,621,879,1043,12,9,1,1000,0.0724,0.074,1.829,0.009,0.0018,0.023,0.147,0.0493,0.0136,0.1121,0.0385,0.003,0.0024,0
0,17,253,392,1259,620,879,1043,12,9,2,1000,0.0724,0.074,1.829,0.009,0.0018,0.023,0.147,0.0493,0.0136,0.1121,0.0385,0.003,0.0024,0
0,16,254,411,1263,621,885,1069,12,9,1,1000,0.0724,0.074,1.829,0.009,0.0018,0.023,0.147,0.0493,0.0136,0.1121,0.0385,0.003,0.0024,0
0,18,251,413,1257,621,876,1038,12,9,2,1000,0.0724,0.074,1.829,0.009,0.0018,0.023,0.147,0.0493,0.0136,0.1121,0.0385,0.003,0.0024,0
0,19,248,379,1253,606,889,1026,12,9,2,1031,0.0735,0.109,1.91,0.0115,0.0012,0.032,0.149,0.0497,0.0146,0.1172,0.0425,0.0029,0.0022,0
0,18,252,612,1264,624,869,1049,12,9,3,1031,0.0735,0.109,1.91,0.0115,0.0012,0.032,0.149,0.0497,0.0146,0.1172,0.0425,0.0029,0.0022,0
0,18,253,451,1255,621,874,1049,12,9,1,1000,0.0724,0.074,1.829,0.009,0.0018,0.023,0.147,0.0493,0.0136,0.1121,0.0385,0.003,0.0024,0
1,25,229,320,1274,606,890,1054,12,7,3,1000,0.0717,0.084,1.838,0.0081,0.0005,0.023,0.148,0.0519,0.015,0.1198,0.0383,0.0029,0.0026,0
1,24,231,415,1262,607,875,1029,12,7,3,1000,0.0717,0.084,1.838,0.0081,0.0005,0.023,0.148,0.0519,0.015,0.1198,0.0383,0.0029,0.0026,0
1,24,234,450,1259,607,868,1032,12,7,1,1000,0.0717,0.084,1.838,0.0081,0.0005,0.023,0.148,0.0519,0.015,0.1198,0.0383,0.0029,0.0026,0
1,26,235,405,1265,608,886,1047,12,7,3,1000,0.0717,0.084,1.838,0.0081,0.0005,0.023,0.148,0.0519,0.015,0.1198,0.0383,0.0029,0.0026,0
1,27,236,380,1259,608,878,1028,12,7,1,1000,0.0717,0.084,1.838,0.0081,0.0005,0.023,0.148,0.0519,0.015,0.1198,0.0383,0.0029,0.0026,0
0,18,245,363,1251,621,879,1049,12,9,2,1000,0.0741,0.088,1.804,0.0103,0.0018,0.024,0.144,0.0489,0.0157,0.1178,0.0441,0.0035,0.0022,0
0,14,246,445,1265,623,884,1041,12,9,1,1000,0.0741,0.088,1.804,0.0103,0.0018,0.024,0.144,0.0489,0.0157,0.1178,0.0441,0.0035,0.0022,0
0,18,246,460,1257,622,876,1033,12,9,2,1000,0.0688,0.074,1.801,0.0089,0.0019,0.025,0.14,0.0456,0.0142,0.1154,0.0399,0.0036,0.0034,0
0,18,248,479,1254,625,874,1048,12,10,1,1000,0.0688,0.074,1.801,0.0089,0.0019,0.025,0.14,0.0456,0.0142,0.1154,0.0399,0.0036,0.0034,0
0,17,248,472,1263,624,874,1033,12,9,2,1000,0.0688,0.074,1.801,0.0089,0.0019,0.025,0.14,0.0456,0.0142,0.1154,0.0399,0.0036,0.0034,0
0,18,249,492,1257,625,872,1030,12,10,1,1000,0.0688,0.074,1.801,0.0089,0.0019,0.025,0.14,0.0456,0.0142,0.1154,0.0399,0.0036,0.0034,0
0,18,250,470,1255,620,885,1050,12,10,2,1000,0.0688,0.074,1.801,0.0089,0.0019,0.025,0.14,0.0456,0.0142,0.1154,0.0399,0.0036,0.0034,0
0,18,251,449,1263,622,881,1037,12,9,3,1000,0.0688,0.074,1.801,0.0089,0.0019,0.025,0.14,0.0456,0.0142,0.1154,0.0399,0.0036,0.0034,0
0,18,247,372,1257,622,877,1037,12,11,2,1000,0.0717,0.084,1.838,0.0081,0.0005,0.023,0.148,0.0519,0.015,0.1198,0.0383,0.0029,0.0026,0
0,17,252,334,1256,619,883,1057,12,11,3,1000,0.0741,0.088,1.804,0.0103,0.0018,0.024,0.144,0.0489,0.0157,0.1178,0.0441,0.0035,0.0022,0
0,18,254,277,1260,620,880,1045,12,10,2,1000,0.0717,0.084,1.838,0.0081,0.0005,0.023,0.148,0.0519,0.015,0.1198,0.0383,0.0029,0.0026,0
0,16,253,367,1256,620,875,1040,12,10,3,1000,0.0741,0.088,1.804,0.0103,0.0018,0.024,0.144,0.0489,0.0157,0.1178,0.0441,0.0035,0.0022,0
0,16,256,346,1254,621,882,1057,13,10,2,1000,0.0717,0.084,1.838,0.0081,0.0005,0.023,0.148,0.0519,0.015,0.1198,0.0383,0.0029,0.0026,0
0,17,254,382,1253,621,882,1036,13,10,3,1000,0.0741,0.088,1.804,0.0103,0.0018,0.024,0.144,0.0489,0.0157,0.1178,0.0441,0.0035,0.0022,0
0,18,251,356,1253,619,878,1034,12,11,3,1000,0.0717,0.084,1.838,0.0081,0.0005,0.023,0.148,0.0519,0.015,0.1198,0.0383,0.0029,0.0026,0
0,19,253,529,1256,607,885,1034,12,9,1,1031,0.0735,0.109,1.91,0.0115,0.0012,0.032,0.149,0.0497,0.0146,0.1172,0.0425,0.0029,0.0022,0
0,18,255,624,1264,606,893,1053,12,9,3,1031,0.0735,0.109,1.91,0.0115,0.0012,0.032,0.149,0.0497,0.0146,0.1172,0.0425,0.0029,0.0022,0
0,20,252,484,1268,605,893,1043,12,9,2,1031,0.0735,0.109,1.91,0.0115,0.0012,0.032,0.149,0.0497,0.0146,0.1172,0.0425,0.0029,0.0022,0
0,20,248,402,1261,608,876,1025,12,9,1,1031,0.0735,0.109,1.91,0.0115,0.0012,0.032,0.149,0.0497,0.0146,0.1172,0.0425,0.0029,0.0022,0
0,20,249,460,1253,605,878,1038,12,8,2,1000,0.0724,0.074,1.829,0.009,0.0018,0.023,0.147,0.0493,0.0136,0.1121,0.0385,0.003,0.0024,0
0,19,249,408,1263,604,881,1036,12,9,1,1031,0.0735,0.109,1.91,0.0115,0.0012,0.032,0.149,0.0497,0.0146,0.1172,0.0425,0.0029,0.0022,0
0,19,249,549,1263,606,882,1034,12,9,2,1000,0.0724,0.074,1.829,0.009,0.0018,0.023,0.147,0.0493,0.0136,0.1121,0.0385,0.003,0.0024,0
0,20,248,616,1271,606,888,1039,12,9,2,1000,0.0724,0.074,1.829,0.009,0.0018,0.023,0.147,0.0493,0.0136,0.1121,0.0385,0.003,0.0024,0
0,20,250,449,1256,606,880,1042,12,9,1,1031,0.0735,0.109,1.91,0.0115,0.0012,0.032,0.149,0.0497,0.0146,0.1172,0.0425,0.0029,0.0022,0
0,20,249,461,1261,605,887,1033,12,10,1,1031,0.0735,0.109,1.91,0.0115,0.0012,0.032,0.149,0.0497,0.0146,0.1172,0.0425,0.0029,0.0022,0
0,18,250,620,1260,606,887,1050,12,9,2,1000,0.0724,0.074,1.829,0.009,0.0018,0.023,0.147,0.0493,0.0136,0.1121,0.0385,0.003,0.0024,0
0,18,250,459,1269,606,889,1045,12,9,1,1031,0.0735,0.109,1.91,0.0115,0.0012,0.032,0.149,0.0497,0.0146,0.1172,0.0425,0.0029,0.0022,0
0,20,250,570,1259,606,889,1038,12,9,2,1000,0.0724,0.074,1.829,0.009,0.0018,0.023,0.147,0.0493,0.0136,0.1121,0.0385,0.003,0.0024,0
0,19,251,582,1263,606,893,1057,12,9,1,1031,0.0735,0.109,1.91,0.0115,0.0012,0.032,0.149,0.0497,0.0146,0.1172,0.0425,0.0029,0.0022,0
0,18,244,245,1263,618,872,1056,12,10,1,1000,0.0717,0.084,1.838,0.0081,0.0005,0.023,0.148,0.0519,0.015,0.1198,0.0383,0.0029,0.0026,0
0,16,262,572,1258,618,885,1064,12,8,1,1031,0.0708,0.145,1.865,0.012,0.002,0.034,0.132,0.0459,0.0151,0.1067,0.0307,0.005,0.0019,0
0,18,265,583,1259,617,885,1047,12,9,1,1031,0.0708,0.145,1.865,0.012,0.002,0.034,0.132,0.0459,0.0151,0.1067,0.0307,0.005,0.0019,0
0,13,268,554,1259,617,889,1065,12,8,2,1031,0.0708,0.145,1.865,0.012,0.002,0.034,0.132,0.0459,0.0151,0.1067,0.0307,0.005,0.0019,0
0,18,269,546,1264,617,883,1039,12,9,1,1031,0.0708,0.145,1.865,0.012,0.002,0.034,0.132,0.0459,0.0151,0.1067,0.0307,0.005,0.0019,0
0,18,272,478,1257,619,887,1063,12,8,1,1031,0.0708,0.145,1.865,0.012,0.002,0.034,0.132,0.0459,0.0151,0.1067,0.0307,0.005,0.0019,0
0,17,277,512,1255,618,886,1060,12,8,2,1031,0.0708,0.145,1.865,0.012,0.002,0.034,0.132,0.0459,0.0151,0.1067,0.0307,0.005,0.0019,0
0,18,263,550,1264,617,881,1037,12,8,2,1031,0.0708,0.145,1.865,0.012,0.002,0.034,0.132,0.0459,0.0151,0.1067,0.0307,0.005,0.0019,0
0,16,256,603,1262,620,884,1041,12,9,1,1031,0.0708,0.145,1.865,0.012,0.002,0.034,0.132,0.0459,0.0151,0.1067,0.0307,0.005,0.0019,0
0,19,253,322,1249,622,883,1074,12,10,2,1031,0.0708,0.145,1.865,0.012,0.002,0.034,0.132,0.0459,0.0151,0.1067,0.0307,0.005,0.0019,0
0,20,257,324,1255,617,881,1056,12,11,2,1031,0.0708,0.145,1.865,0.012,0.002,0.034,0.132,0.0459,0.0151,0.1067,0.0307,0.005,0.0019,0
0,18,252,221,1250,619,887,1066,12,11,1,1031,0.0733,0.132,1.897,0.0079,0.0018,0.021,0.137,0.0503,0.0144,0.1097,0.0334,0.0048,0.0024,0
0,18,255,339,1264,617,883,1057,12,11,3,1031,0.0708,0.145,1.865,0.012,0.002,0.034,0.132,0.0459,0.0151,0.1067,0.0307,0.005,0.0019,0
1,23,248,652,1256,609,865,1038,12,6,1,1031,0.0778,0.068,1.856,0.0128,0.002,0.03,0.148,0.0518,0.0192,0.1173,0.0419,0.0045,0.0017,0
1,23,208,418,1263,583,885,1030,12,4,1,1031,0.0731,0.111,1.917,0.015,0.002,0.031,0.192,0.0491,0.0147,0.1182,0.0401,0.0028,0.0019,0
1,24,207,447,1266,592,878,1023,12,4,2,1031,0.0731,0.111,1.917,0.015,0.002,0.031,0.192,0.0491,0.0147,0.1182,0.0401,0.0028,0.0019,0
1,24,215,485,1260,606,868,1042,12,7,3,1031,0.0741,0.104,1.839,0.0104,0.0017,0.018,0.175,0.051,0.0152,0.1231,0.0407,0.0036,0.0017,0
1,23,216,540,1258,605,866,1044,12,7,2,1031,0.0741,0.104,1.839,0.0104,0.0017,0.018,0.175,0.051,0.0152,0.1231,0.0407,0.0036,0.0017,0
1,25,206,512,1260,604,868,1055,12,7,3,1031,0.0741,0.104,1.839,0.0104,0.0017,0.018,0.175,0.051,0.0152,0.1231,0.0407,0.0036,0.0017,0
1,25,207,476,1258,607,866,1046,12,7,1,1031,0.0741,0.104,1.839,0.0104,0.0017,0.018,0.175,0.051,0.0152,0.1231,0.0407,0.0036,0.0017,0
0,19,207,466,1258,609,871,1043,12,8,3,1031,0.0741,0.104,1.839,0.0104,0.0017,0.018,0.175,0.051,0.0152,0.1231,0.0407,0.0036,0.0017,0
0,16,208,422,1261,608,864,1062,12,8,1,1000,0.0761,0.1,1.831,0.0102,0.0019,0.024,0.173,0.0523,0.02,0.113,0.0407,0.0026,0.0018,0
0,16,228,408,1255,615,865,1051,12,8,2,1000,0.0761,0.1,1.831,0.0102,0.0019,0.024,0.173,0.0523,0.02,0.113,0.0407,0.0026,0.0018,0
0,17,229,440,1258,618,880,1066,12,10,1,1000,0.0761,0.1,1.831,0.0102,0.0019,0.024,0.173,0.0523,0.02,0.113,0.0407,0.0026,0.0018,0
0,17,230,479,1255,618,873,1042,12,10,2,1000,0.0761,0.1,1.831,0.0102,0.0019,0.024,0.173,0.0523,0.02,0.113,0.0407,0.0026,0.0018,0
0,17,221,301,1259,620,882,1071,12,10,2,3030,0.0826,0.136,1.787,0.0127,0.0018,0.033,0.178,0.0494,0.0145,0.1329,0.0501,0.0033,0.0034,0
0,18,222,374,1257,620,875,1054,12,10,1,3030,0.0826,0.136,1.787,0.0127,0.0018,0.033,0.178,0.0494,0.0145,0.1329,0.0501,0.0033,0.0034,0
0,15,245,248,1268,618,880,1074,12,9,2,3030,0.0826,0.136,1.787,0.0127,0.0018,0.033,0.178,0.0494,0.0145,0.1329,0.0501,0.0033,0.0034,0
0,18,247,295,1267,617,872,1054,12,10,1,3030,0.0826,0.136,1.787,0.0127,0.0018,0.033,0.178,0.0494,0.0145,0.1329,0.0501,0.0033,0.0034,0
0,16,249,300,1266,616,871,1054,12,10,2,3030,0.0826,0.136,1.787,0.0127,0.0018,0.033,0.178,0.0494,0.0145,0.1329,0.0501,0.0033,0.0034,0
0,18,251,314,1269,618,884,1081,12,10,1,3030,0.0826,0.136,1.787,0.0127,0.0018,0.033,0.178,0.0494,0.0145,0.1329,0.0501,0.0033,0.0034,0
0,16,252,313,1268,616,869,1049,12,10,2,3030,0.0826,0.136,1.787,0.0127,0.0018,0.033,0.178,0.0494,0.0145,0.1329,0.0501,0.0033,0.0034,0
0,17,251,320,1264,617,870,1050,12,10,1,3030,0.0826,0.136,1.787,0.0127,0.0018,0.033,0.178,0.0494,0.0145,0.1329,0.0501,0.0033,0.0034,0
0,18,226,269,1253,617,868,1045,12,10,1,3030,0.0826,0.136,1.787,0.0127,0.0018,0.033,0.178,0.0494,0.0145,0.1329,0.0501,0.0033,0.0034,0
0,16,227,148,1254,614,863,1061,12,10,2,3030,0.0826,0.136,1.787,0.0127,0.0018,0.033,0.178,0.0494,0.0145,0.1329,0.0501,0.0033,0.0034,0
0,16,227,317,1252,615,872,1046,12,10,1,3030,0.0826,0.136,1.787,0.0127,0.0018,0.033,0.178,0.0494,0.0145,0.1329,0.0501,0.0033,0.0034,0
1,23,216,391,1257,583,869,1019,12,4,1,1031,0.0713,0.107,1.857,0.0078,0.002,0.02,0.153,0.0466,0.0171,0.1087,0.0368,0.0027,0.0015,0
1,22,215,317,1252,583,869,1001,12,5,2,1031,0.0713,0.107,1.857,0.0078,0.002,0.02,0.153,0.0466,0.0171,0.1087,0.0368,0.0027,0.0015,0
0,20,270,51,1263,622,883,1061,12,10,2,1000,0.0747,0.092,1.836,0.0091,0.0019,0.02,0.161,0.049,0.014,0.1133,0.04,0.0033,0.0022,0
0,18,269,53,1248,620,883,1057,12,11,2,1000,0.0747,0.092,1.836,0.0091,0.0019,0.02,0.161,0.049,0.014,0.1133,0.04,0.0033,0.0022,0
0,20,270,54,1259,620,872,1056,12,10,2,1000,0.0747,0.092,1.836,0.0091,0.0019,0.02,0.161,0.049,0.014,0.1133,0.04,0.0033,0.0022,0
0,19,278,56,1258,618,882,1055,12,10,2,1000,0.0747,0.092,1.836,0.0091,0.0019,0.02,0.161,0.049,0.014,0.1133,0.04,0.0033,0.0022,0
1,22,243,473,1262,607,885,1033,12,8,1,1000,0.0747,0.092,1.836,0.0091,0.0019,0.02,0.161,0.049,0.014,0.1133,0.04,0.0033,0.0022,0
0,20,240,402,1256,607,888,1019,12,0,1,1000,0.0747,0.092,1.836,0.0091,0.0019,0.02,0.161,0.049,0.014,0.1133,0.04,0.0033,0.0022,0
0,20,243,326,1255,606,869,1041,12,6,2,1000,0.0747,0.092,1.836,0.0091,0.0019,0.02,0.161,0.049,0.014,0.1133,0.04,0.0033,0.0022,0
0,19,249,183,1264,610,889,1042,12,8,1,1000,0.0747,0.092,1.836,0.0091,0.0019,0.02,0.161,0.049,0.014,0.1133,0.04,0.0033,0.0022,0
1,22,247,263,1262,609,881,1037,12,8,1,1000,0.0747,0.092,1.836,0.0091,0.0019,0.02,0.161,0.049,0.014,0.1133,0.04,0.0033,0.0022,0
0,16,251,291,1260,609,892,1062,12,8,1,1000,0.0747,0.092,1.836,0.0091,0.0019,0.02,0.161,0.049,0.014,0.1133,0.04,0.0033,0.0022,0
0,19,252,668,1260,602,889,1067,12,9,2,1000,0.0767,0.089,1.83,0.0066,0.0006,0.023,0.178,0.0484,0.014,0.1219,0.05,0.0037,0.0018,0
0,19,254,668,1261,605,886,1056,12,9,2,1000,0.0767,0.089,1.83,0.0066,0.0006,0.023,0.178,0.0484,0.014,0.1219,0.05,0.0037,0.0018,0
0,18,256,675,1259,606,885,1069,12,9,1,1000,0.0767,0.089,1.83,0.0066,0.0006,0.023,0.178,0.0484,0.014,0.1219,0.05,0.0037,0.0018,0
0,17,256,676,1262,607,887,1058,12,9,1,1000,0.0767,0.089,1.83,0.0066,0.0006,0.023,0.178,0.0484,0.014,0.1219,0.05,0.0037,0.0018,0
0,17,254,676,1264,605,888,1057,12,9,2,1000,0.0767,0.089,1.83,0.0066,0.0006,0.023,0.178,0.0484,0.014,0.1219,0.05,0.0037,0.0018,0
0,20,270,55,1256,619,881,1053,12,10,3,1000,0.0747,0.092,1.836,0.0091,0.0019,0.02,0.161,0.049,0.014,0.1133,0.04,0.0033,0.0022,0
0,18,253,99,1255,618,877,1048,12,9,3,1000,0.0767,0.089,1.83,0.0066,0.0006,0.023,0.178,0.0484,0.014,0.1219,0.05,0.0037,0.0018,0
0,18,247,88,1255,604,887,1031,12,10,2,1000,0.0767,0.089,1.83,0.0066,0.0006,0.023,0.178,0.0484,0.014,0.1219,0.05,0.0037,0.0018,0
0,17,240,94,1250,607,872,1027,12,9,2,1000,0.0767,0.089,1.83,0.0066,0.0006,0.023,0.178,0.0484,0.014,0.1219,0.05,0.0037,0.0018,0
0,17,242,99,1262,608,881,1034,12,9,1,1000,0.0767,0.089,1.83,0.0066,0.0006,0.023,0.178,0.0484,0.014,0.1219,0.05,0.0037,0.0018,0
0,18,241,89,1248,606,881,1029,12,9,1,1000,0.0767,0.089,1.83,0.0066,0.0006,0.023,0.178,0.0484,0.014,0.1219,0.05,0.0037,0.0018,0
0,18,241,70,1255,606,887,1030,12,10,1,1000,0.0767,0.089,1.83,0.0066,0.0006,0.023,0.178,0.0484,0.014,0.1219,0.05,0.0037,0.0018,0
0,19,251,140,1250,622,890,1049,12,10,3,1000,0.0767,0.089,1.83,0.0066,0.0006,0.023,0.178,0.0484,0.014,0.1219,0.05,0.0037,0.0018,0
1,24,235,669,1255,584,848,1015,12,4,2,1031,0.0755,0.135,1.805,0.0064,0.0029,0.019,0.183,0.0506,0.0019,0.0806,0.0299,0.0027,0.0024,0.0019
1,25,242,669,1254,583,846,1019,12,4,1,1031,0.0755,0.135,1.805,0.0064,0.0029,0.019,0.183,0.0506,0.0019,0.0806,0.0299,0.0027,0.0024,0.0019
0,19,229,672,1257,613,880,1044,12,10,3,1000,0.0787,0.081,1.857,0.0101,0.0018,0.018,0.159,0.0521,0.0168,0.109,0.0406,0.0032,0.0026,0
1,24,239,571,1255,581,869,1009,12,6,1,1000,0.0787,0.081,1.857,0.0101,0.0018,0.018,0.159,0.0521,0.0168,0.109,0.0406,0.0032,0.0026,0
0,21,231,571,1256,583,884,1002,12,5,1,1000,0.0787,0.081,1.857,0.0101,0.0018,0.018,0.159,0.0521,0.0168,0.109,0.0406,0.0032,0.0026,0
0,20,237,582,1253,582,871,1003,12,5,2,1000,0.0787,0.081,1.857,0.0101,0.0018,0.018,0.159,0.0521,0.0168,0.109,0.0406,0.0032,0.0026,0
1,22,235,568,1259,584,877,1004,12,5,1,1000,0.0787,0.081,1.857,0.0101,0.0018,0.018,0.159,0.0521,0.0168,0.109,0.0406,0.0032,0.0026,0
0,20,232,601,1258,582,875,1005,12,5,2,1000,0.0787,0.081,1.857,0.0101,0.0018,0.018,0.159,0.0521,0.0168,0.109,0.0406,0.0032,0.0026,0
1,22,220,680,1250,583,873,1003,12,4,1,1000,0.0787,0.081,1.857,0.0101,0.0018,0.018,0.159,0.0521,0.0168,0.109,0.0406,0.0032,0.0026,0
1,22,220,680,1250,583,873,1003,12,4,1,1000,0.0787,0.081,1.857,0.0101,0.0018,0.018,0.159,0.0521,0.0168,0.109,0.0406,0.0032,0.0026,0
1,24,220,680,1260,585,873,1008,12,4,2,1000,0.0787,0.081,1.857,0.0101,0.0018,0.018,0.159,0.0521,0.0168,0.109,0.0406,0.0032,0.0026,0
1,23,222,680,1253,585,871,1013,12,4,1,1000,0.0787,0.081,1.857,0.0101,0.0018,0.018,0.159,0.0521,0.0168,0.109,0.0406,0.0032,0.0026,0
1,22,222,680,1253,585,871,1013,12,4,1,1000,0.0787,0.081,1.857,0.0101,0.0018,0.018,0.159,0.0521,0.0168,0.109,0.0406,0.0032,0.0026,0
0,20,218,680,1249,584,869,1001,12,4,2,1000,0.0787,0.081,1.857,0.0101,0.0018,0.018,0.159,0.0521,0.0168,0.109,0.0406,0.0032,0.0026,0
1,22,218,680,1258,587,871,1013,12,4,1,1000,0.0787,0.081,1.857,0.0101,0.0018,0.018,0.159,0.0521,0.0168,0.109,0.0406,0.0032,0.0026,0
1,25,217,680,1251,585,870,1003,12,4,2,1000,0.0787,0.081,1.857,0.0101,0.0018,0.018,0.159,0.0521,0.0168,0.109,0.0406,0.0032,0.0026,0
0,19,232,188,1265,612,885,1042,12,9,3,1000,0.0768,0.076,1.848,0.0099,0.0019,0.023,0.147,0.049,0.0162,0.1092,0.0397,0.0032,0.0022,0
0,19,233,212,1255,612,882,1050,12,9,2,1000,0.0768,0.076,1.848,0.0099,0.0019,0.023,0.147,0.049,0.0162,0.1092,0.0397,0.0032,0.0022,0
0,19,236,220,1269,612,889,1049,12,9,3,1000,0.0768,0.076,1.848,0.0099,0.0019,0.023,0.147,0.049,0.0162,0.1092,0.0397,0.0032,0.0022,0
0,21,234,214,1265,612,883,1042,12,9,2,1000,0.0768,0.076,1.848,0.0099,0.0019,0.023,0.147,0.049,0.0162,0.1092,0.0397,0.0032,0.0022,0
0,18,236,269,1257,611,883,1051,12,9,3,1000,0.0768,0.076,1.848,0.0099,0.0019,0.023,0.147,0.049,0.0162,0.1092,0.0397,0.0032,0.0022,0
0,19,237,181,1268,612,890,1045,12,9,2,1000,0.0768,0.076,1.848,0.0099,0.0019,0.023,0.147,0.049,0.0162,0.1092,0.0397,0.0032,0.0022,0
0,18,236,220,1264,610,882,1039,12,9,3,1000,0.0768,0.076,1.848,0.0099,0.0019,0.023,0.147,0.049,0.0162,0.1092,0.0397,0.0032,0.0022,0
0,20,238,253,1257,611,884,1052,12,9,2,1000,0.0768,0.076,1.848,0.0099,0.0019,0.023,0.147,0.049,0.0162,0.1092,0.0397,0.0032,0.0022,0
0,20,235,259,1263,610,886,1034,12,9,3,1000,0.0768,0.076,1.848,0.0099,0.0019,0.023,0.147,0.049,0.0162,0.1092,0.0397,0.0032,0.0022,0
0,19,237,275,1265,611,879,1026,12,9,2,1000,0.0768,0.076,1.848,0.0099,0.0019,0.023,0.147,0.049,0.0162,0.1092,0.0397,0.0032,0.0022,0
0,18,216,413,1254,616,875,1038,12,8,1,1000,0.0741,0.079,1.869,0.0094,0.0013,0.025,0.165,0.0475,0.0182,0.1031,0.0471,0.0038,0.002,0
0,19,217,537,1261,613,869,1015,12,8,2,1000,0.0741,0.079,1.869,0.0094,0.0013,0.025,0.165,0.0475,0.0182,0.1031,0.0471,0.0038,0.002,0
0,18,220,410,1251,612,864,1023,12,8,2,1000,0.0741,0.079,1.869,0.0094,0.0013,0.025,0.165,0.0475,0.0182,0.1031,0.0471,0.0038,0.002,0
0,18,221,560,1267,613,874,1030,12,8,1,1000,0.0741,0.079,1.869,0.0094,0.0013,0.025,0.165,0.0475,0.0182,0.1031,0.0471,0.0038,0.002,0
0,19,221,517,1260,613,872,1016,12,8,2,1000,0.0741,0.079,1.869,0.0094,0.0013,0.025,0.165,0.0475,0.0182,0.1031,0.0471,0.0038,0.002,0
0,17,224,514,1266,612,871,1028,12,8,2,1000,0.0741,0.079,1.869,0.0094,0.0013,0.025,0.165,0.0475,0.0182,0.1031,0.0471,0.0038,0.002,0
0,20,220,668,1262,608,882,1015,12,10,1,1000,0.0738,0.119,1.805,0.0128,0.002,0.029,0.155,0.0482,0.0183,0.1186,0.0437,0.003,0.0015,0
0,17,221,668,1260,606,883,1015,12,10,2,1000,0.0738,0.119,1.805,0.0128,0.002,0.029,0.155,0.0482,0.0183,0.1186,0.0437,0.003,0.0015,0
0,17,222,668,1255,606,881,1017,12,10,1,1000,0.0738,0.119,1.805,0.0128,0.002,0.029,0.155,0.0482,0.0183,0.1186,0.0437,0.003,0.0015,0
0,19,250,505,1257,603,877,1032,12,9,2,1000,0.0738,0.119,1.805,0.0128,0.002,0.029,0.155,0.0482,0.0183,0.1186,0.0437,0.003,0.0015,0
0,19,250,625,1266,603,876,1024,12,9,3,1000,0.0738,0.119,1.805,0.0128,0.002,0.029,0.155,0.0482,0.0183,0.1186,0.0437,0.003,0.0015,0
0,19,230,196,1262,609,883,1049,12,8,3,1000,0.0741,0.079,1.869,0.0094,0.0013,0.025,0.165,0.0475,0.0182,0.1031,0.0471,0.0038,0.002,0
0,17,232,224,1262,609,880,1046,12,8,2,1000,0.0741,0.079,1.869,0.0094,0.0013,0.025,0.165,0.0475,0.0182,0.1031,0.0471,0.0038,0.002,0
0,19,232,222,1264,607,875,1041,12,8,3,1000,0.0741,0.079,1.869,0.0094,0.0013,0.025,0.165,0.0475,0.0182,0.1031,0.0471,0.0038,0.002,0
0,19,220,158,1266,609,873,1039,12,8,2,1000,0.0726,0.096,1.847,0.0084,0.001,0.021,0.16,0.0473,0.0166,0.1104,0.0299,0.004,0.0025,0
0,16,219,248,1253,609,885,1043,12,8,3,1000,0.0726,0.096,1.847,0.0084,0.001,0.021,0.16,0.0473,0.0166,0.1104,0.0299,0.004,0.0025,0
0,16,260,197,1270,612,882,1072,12,11,3,1000,0.0726,0.096,1.847,0.0084,0.001,0.021,0.16,0.0473,0.0166,0.1104,0.0299,0.004,0.0025,0
0,18,261,258,1261,613,884,1063,12,11,1,1000,0.0726,0.096,1.847,0.0084,0.001,0.021,0.16,0.0473,0.0166,0.1104,0.0299,0.004,0.0025,0
0,16,257,227,1253,608,873,1042,12,11,3,1000,0.0741,0.079,1.869,0.0094,0.0013,0.025,0.165,0.0475,0.0182,0.1031,0.0471,0.0038,0.002,0
